t_ms,roll,pitch,yaw,ax,ay,az
107011,13.56,-41.25,-0.69,0.85,-1.64,10.46
107018,13.685,318.69,359.31,1.005,-1.875,10.805
107025,13.81,-41.37,-0.69,1.16,-2.11,11.15
107031,14.185,318.375,359.215,-0.755,-0.285,9.585
107037,14.56,-41.88,-0.88,-2.67,1.54,8.02
107043,14.75,317.935,359.03,-2.99,1.845,7.795
107049,14.94,-42.25,-1.06,-3.31,2.15,7.57
107055,15.16,317.595,358.875,-3.675,2.325,7.28
107061,15.38,-42.56,-1.19,-4.04,2.5,6.99
107068,15.595,317.25,358.75,-4.675,2.475,7.06
107075,15.81,-42.94,-1.31,-5.31,2.45,7.13
107081.5,16.06,316.595,358.44,-7.05,3.26,6.285
107088,16.31,-43.87,-1.81,-8.79,4.07,5.44
107094,16.375,315.97,358.065,-9.98,5.135,4.375
107100,16.44,-44.19,-2.06,-11.17,6.2,3.31
107106,16.47,315.715,357.875,-11.41,6.495,3.18
107112,16.5,-44.38,-2.19,-11.65,6.79,3.05
107118.5,16.5,315.62,357.78,-11.5,6.815,3.105
107125,16.5,-44.38,-2.25,-11.35,6.84,3.16
107131.5,16.405,315.935,357.97,-10.585,6.655,3.48
107138,16.31,-43.75,-1.81,-9.82,6.47,3.8
107144,16.185,316.435,358.345,-9.39,6.095,4.255
107150,16.06,-43.38,-1.5,-8.96,5.72,4.71
107156,15.78,316.745,358.565,-8.03,4.84,5.62
107162,15.5,-43.13,-1.37,-7.1,3.96,6.53
107180.5,14.595,317.405,359.035,-3.935,1.815,7.885
107199,13.69,-42.06,-0.56,-0.77,-0.33,9.24
107205.5,13.41,318.03,359.5,1.335,-1.575,10.315
107212,13.13,-41.88,-0.44,3.44,-2.82,11.39
107218.5,13.035,318.28,359.655,4.485,-3.345,12.155
107225,12.94,-41.56,-0.25,5.53,-3.87,12.92
107231.5,13,318.655,359.875,4.945,-3.56,12.25
107238,13.06,-41.13,0,4.36,-3.25,11.58
107244,13,318.78,0,3.375,-3.135,11.785
107250,12.94,-41.31,0,2.39,-3.02,11.99
107256,12.875,318.565,359.875,1.925,-2.95,11.835
107262,12.81,-41.56,-0.25,1.46,-2.88,11.68
107269,12.75,318.25,359.595,1.475,-2.925,11.855
107276,12.69,-41.94,-0.56,1.49,-2.97,12.03
107282,12.75,317.56,358.97,-0.62,-1.38,10.575
107288,12.81,-42.94,-1.5,-2.73,0.21,9.12
107294,12.97,316.84,358.28,-3.64,0.96,8.25
107300,13.13,-43.38,-1.94,-4.55,1.71,7.38
107306,13.315,316.495,357.875,-4.9,1.92,7.215
107312,13.5,-43.63,-2.31,-5.25,2.13,7.05
107319,13.72,316.25,357.565,-6.425,2.915,6.335
107326,13.94,-43.87,-2.56,-7.6,3.7,5.62
107332,14.25,315.91,357.16,-8.965,4.76,4.75
107338,14.56,-44.31,-3.12,-10.33,5.82,3.88
107344,14.625,315.595,356.755,-10.96,6.735,3.29
107350,14.69,-44.5,-3.37,-11.59,7.65,2.7
107356,14.69,315.5,356.595,-11.445,7.875,2.57
107362,14.69,-44.5,-3.44,-11.3,8.1,2.44
107369,14.69,315.595,356.56,-10.755,7.715,2.62
107376,14.69,-44.31,-3.44,-10.21,7.33,2.8
107382.5,14.625,316,356.78,-9.125,6.195,3.845
107389,14.56,-43.69,-3,-8.04,5.06,4.89
107395,14.405,316.5,357.095,-7.455,4.965,5.345
107401,14.25,-43.31,-2.81,-6.87,4.87,5.8
107407,14.065,316.78,357.285,-5.98,4.35,6.345
107413,13.88,-43.13,-2.62,-5.09,3.83,6.89
107419.5,13.72,316.995,357.47,-4.415,3.165,7.355
107426,13.56,-42.88,-2.44,-3.74,2.5,7.82
107432.5,13.185,317.435,357.81,-2.315,1.025,8.79
107439,12.81,-42.25,-1.94,-0.89,-0.45,9.76
107445,12.625,317.905,358.155,-0.195,-0.675,10.23
107451,12.44,-41.94,-1.75,0.5,-0.9,10.7
107457,12.405,318.185,358.345,3.385,-3.475,12.965
107463,12.37,-41.69,-1.56,6.27,-6.05,15.23
107469.5,12.5,318.405,358.5,5.26,-5.44,13.545
107476,12.63,-41.5,-1.44,4.25,-4.83,11.86
107482.5,12.5,318.345,358.345,2.61,-3.125,10.97
107489,12.37,-41.81,-1.87,0.97,-1.42,10.08
107495,12.31,318.095,358.095,0.6,-0.96,10.015
107501,12.25,-42,-1.94,0.23,-0.5,9.95
107507,12.28,317.97,358.03,-0.075,-0.555,9.91
107513,12.31,-42.06,-2,-0.38,-0.61,9.87
107519.5,12.435,317.905,357.97,-0.595,-0.65,9.825
107526,12.56,-42.13,-2.06,-0.81,-0.69,9.78
107532.5,12.905,317.655,357.815,-1.785,-0.1,9.26
107539,13.25,-42.56,-2.31,-2.76,0.49,8.74
107545,13.405,317.22,357.565,-3.99,1.39,8.075
107551,13.56,-43,-2.56,-5.22,2.29,7.41
107557,13.685,316.78,357.285,-5.685,2.92,6.375
107563,13.81,-43.44,-2.87,-6.15,3.55,5.34
107570,13.935,316.375,357.035,-6.285,3.155,5.98
107577,14.06,-43.81,-3.06,-6.42,2.76,6.62
107583,14.31,315.94,356.785,-7.055,3.305,6.57
107589,14.56,-44.31,-3.37,-7.69,3.85,6.52
107595,14.655,315.595,356.565,-8.21,4.73,5.66
107601,14.75,-44.5,-3.5,-8.73,5.61,4.8
107607,14.845,315.47,356.47,-9.215,6.45,4.02
107613,14.94,-44.56,-3.56,-9.7,7.29,3.24
107620,15,315.47,356.44,-9.705,7.205,3.38
107627,15.06,-44.5,-3.56,-9.71,7.12,3.52
107633,15.155,315.72,356.565,-9.03,6.565,3.775
107639,15.25,-44.06,-3.31,-8.35,6.01,4.03
107645,15.22,316.065,356.815,-8.54,6.28,3.615
107651,15.19,-43.81,-3.06,-8.73,6.55,3.2
107657,15.03,316.345,357.065,-8.075,6.12,3.905
107663,14.87,-43.5,-2.81,-7.42,5.69,4.61
107670,14.685,316.595,357.25,-6.365,4.535,5.655
107677,14.5,-43.31,-2.69,-5.31,3.38,6.7
107683,14.095,316.875,357.53,-4.45,2.18,7.02
107689,13.69,-42.94,-2.25,-3.59,0.98,7.34
107695.5,13.5,317.185,357.875,-2.815,0.475,8.07
107702,13.31,-42.69,-2,-2.04,-0.03,8.8
107708,13.095,317.405,358.155,-1.2,-0.95,9.805
107714,12.88,-42.5,-1.69,-0.36,-1.87,10.81
107720.5,12.72,317.56,358.405,0.58,-2.365,11.275
107727,12.56,-42.38,-1.5,1.52,-2.86,11.74
107733.5,12.5,317.78,358.69,2.365,-3.665,12.325
107740,12.44,-42.06,-1.12,3.21,-4.47,12.91
107746,12.405,317.94,358.91,2.265,-3.94,12.415
107752,12.37,-42.06,-1.06,1.32,-3.41,11.92
107758,12.34,317.845,358.91,1.085,-3.175,11.745
107764,12.31,-42.25,-1.12,0.85,-2.94,11.57
107770.5,12.34,317.72,358.845,0.8,-2.945,11.59
107777,12.37,-42.31,-1.19,0.75,-2.95,11.61
107783.5,12.655,317.565,358.685,0.105,-2.315,11.295
107790,12.94,-42.56,-1.44,-0.54,-1.68,10.98
107796,13.19,317.28,358.435,-2.125,-0.575,9.66
107802,13.44,-42.88,-1.69,-3.71,0.53,8.34
107808,13.625,316.905,358.095,-4.135,1.025,7.68
107814,13.81,-43.31,-2.12,-4.56,1.52,7.02
107820.5,14.03,316.5,357.72,-5.315,2.445,6.4
107827,14.25,-43.69,-2.44,-6.07,3.37,5.78
107833.5,14.655,316,357.25,-7.285,4.4,4.835
107840,15.06,-44.31,-3.06,-8.5,5.43,3.89
107846,15.155,315.565,356.785,-8.98,6.225,3.33
107852,15.25,-44.56,-3.37,-9.46,7.02,2.77
107858,15.315,315.345,356.505,-10.37,7.765,2.24
107864,15.38,-44.75,-3.62,-11.28,8.51,1.71
107871,15.38,315.185,356.345,-11.24,8.62,1.695
107878,15.38,-44.88,-3.69,-11.2,8.73,1.68
107884,15.315,315.215,356.375,-10.435,8.155,2.065
107890,15.25,-44.69,-3.56,-9.67,7.58,2.45
107896,15.095,315.405,356.535,-9.065,6.735,3.315
107902,14.94,-44.5,-3.37,-8.46,5.89,4.18
107908,14.72,315.56,356.69,-7.425,4.885,5.33
107914,14.5,-44.38,-3.25,-6.39,3.88,6.48
107921,14.28,315.655,356.845,-5.59,3.025,7.185
107928,14.06,-44.31,-3.06,-4.79,2.17,7.89
107934,13.595,315.91,357.19,-3.815,1.425,8.175
107940,13.13,-43.87,-2.56,-2.84,0.68,8.46
107946,12.845,316.25,357.5,-1.985,-0.145,9.36
107952,12.56,-43.63,-2.44,-1.13,-0.97,10.26
107958,12.28,316.435,357.595,-0.26,-2.035,11.215
107964,12,-43.5,-2.37,0.61,-3.1,12.17
107971,11.75,316.53,357.595,1.775,-3.705,12.865
107978,11.5,-43.44,-2.44,2.94,-4.31,13.56
107984.5,11.47,316.715,357.625,2.44,-4.295,13.315
107991,11.44,-43.13,-2.31,1.94,-4.28,13.07
107997,11.41,316.87,357.625,1.265,-3.2,11.875
108003,11.38,-43.13,-2.44,0.59,-2.12,10.68
108009,11.345,316.84,357.5,0.175,-1.495,10.335
108015,11.31,-43.19,-2.56,-0.24,-0.87,9.99
108021.5,11.31,316.78,357.345,-0.5,-0.885,10.025
108028,11.31,-43.25,-2.75,-0.76,-0.9,10.06
108034.5,11.5,316.595,357.03,-0.975,-1.11,10.32
108041,11.69,-43.56,-3.19,-1.19,-1.32,10.58
108047,11.875,316.285,356.685,-2.135,-0.405,9.64
108053,12.06,-43.87,-3.44,-3.08,0.51,8.7
108059,12.28,315.97,356.435,-4.105,1.735,7.61
108065,12.5,-44.19,-3.69,-5.13,2.96,6.52
108071.5,12.69,315.685,356.185,-5.375,3.58,6.07
108078,12.88,-44.44,-3.94,-5.62,4.2,5.62
108084.5,13.285,315.34,355.845,-6.315,4.48,5.215
108091,13.69,-44.88,-4.37,-7.01,4.76,4.81
108097,13.845,315,355.535,-7.83,5.45,4.185
108103,14,-45.12,-4.56,-8.65,6.14,3.56
108109,14.095,314.815,355.375,-9.195,6.745,3.3
108115,14.19,-45.25,-4.69,-9.74,7.35,3.04
108122,14.22,314.685,355.28,-9.88,7.64,2.81
108129,14.25,-45.38,-4.75,-10.02,7.93,2.58
108135,14.28,314.655,355.375,-9.245,7.17,3.02
108141,14.31,-45.31,-4.5,-8.47,6.41,3.46
108147,14.28,314.815,355.69,-8.115,5.9,3.77
108153,14.25,-45.06,-4.12,-7.76,5.39,4.08
108159,14.19,315.065,356.065,-7.57,5.12,4.645
108165,14.13,-44.81,-3.75,-7.38,4.85,5.21
108183.5,13.16,315.315,356.625,-5.05,2.545,6.805
108202,12.19,-44.56,-3,-2.72,0.24,8.4
108208,11.94,315.53,357.095,-1.92,-0.615,9.4
108214,11.69,-44.38,-2.81,-1.12,-1.47,10.4
108221,11.44,315.715,357.25,-0.55,-2.285,11.03
108228,11.19,-44.19,-2.69,0.02,-3.1,11.66
108234,11,315.84,357.345,0.61,-3.65,12.255
108240,10.81,-44.13,-2.62,1.2,-4.2,12.85
108246.5,10.78,316,357.505,1.135,-3.885,12.59
108253,10.75,-43.87,-2.37,1.07,-3.57,12.33
108259,10.72,316.13,357.595,0.525,-2.95,11.6
108265,10.69,-43.87,-2.44,-0.02,-2.33,10.87
108272,10.72,316.095,357.5,-0.42,-1.86,10.565
108279,10.75,-43.94,-2.56,-0.82,-1.39,10.26
108285.5,10.845,315.965,357.25,-0.955,-1.735,10.78
108292,10.94,-44.13,-2.94,-1.09,-2.08,11.3
108298,11.125,315.78,356.97,-1.54,-1.51,10.625
108304,11.31,-44.31,-3.12,-1.99,-0.94,9.95
108310,11.53,315.565,356.755,-2.805,0.085,9.245
108316,11.75,-44.56,-3.37,-3.62,1.11,8.54
108322.5,11.97,315.375,356.505,-3.995,1.805,7.82
108329,12.19,-44.69,-3.62,-4.37,2.5,7.1
108335.5,12.72,315.185,356.16,-5.66,3.835,5.51
108342,13.25,-44.94,-4.06,-6.95,5.17,3.92
108348,13.47,314.97,355.815,-7.43,5.645,3.655
108354,13.69,-45.12,-4.31,-7.91,6.12,3.39
108360,13.845,314.815,355.565,-8.95,7.055,2.535
108366,14,-45.25,-4.56,-9.99,7.99,1.68
108372.5,14.03,314.655,355.345,-9.96,8.11,1.795
108379,14.06,-45.44,-4.75,-9.93,8.23,1.91
108385.5,14.03,314.53,355.28,-9.3,8.015,2.12
108392,14,-45.5,-4.69,-8.67,7.8,2.33
108398,14,314.595,355.47,-8.805,7.69,2.165
108404,14,-45.31,-4.37,-8.94,7.58,2
108410,13.905,314.815,355.815,-8.615,6.875,2.685
108416,13.81,-45.06,-4,-8.29,6.17,3.37
108422.5,13.595,315.03,356.155,-7.745,5.06,4.775
108429,13.38,-44.88,-3.69,-7.2,3.95,6.18
108435.5,12.69,315,356.31,-6.105,2.48,6.995
108442,12,-45.12,-3.69,-5.01,1.01,7.81
108448,11.75,314.97,356.375,-4.44,0.585,8.095
108454,11.5,-44.94,-3.56,-3.87,0.16,8.38
108460,11.19,315.155,356.5,-2.89,-0.625,9.645
108466,10.88,-44.75,-3.44,-1.91,-1.41,10.91
108473,10.595,315.345,356.655,0.275,-3.015,12.5
108480,10.31,-44.56,-3.25,2.46,-4.62,14.09
108486,10.31,315.785,357.03,2.145,-4.245,13
108492,10.31,-43.87,-2.69,1.83,-3.87,11.91
108498,10.28,316.19,357.345,1.49,-3.91,12.305
108504,10.25,-43.75,-2.62,1.15,-3.95,12.7
108510,10.22,316.22,357.315,0.465,-3.395,12.14
108516,10.19,-43.81,-2.75,-0.22,-2.84,11.58
108523,10.16,316.16,357.155,-0.175,-2.725,11.58
108530,10.13,-43.87,-2.94,-0.13,-2.61,11.58
108536,10.16,315.845,356.685,-1.785,-1.135,10.105
108542,10.19,-44.44,-3.69,-3.44,0.34,8.63
108548,10.25,315.375,356.06,-3.955,1.035,8.095
108554,10.31,-44.81,-4.19,-4.47,1.73,7.56
108560,10.435,315.065,355.625,-4.445,1.82,7.5
108566,10.56,-45.06,-4.56,-4.42,1.91,7.44
108573,10.75,314.875,355.285,-4.2,1.86,7.83
108580,10.94,-45.19,-4.87,-3.98,1.81,8.22
108586,11.41,314.78,354.91,-5.305,3.44,6.655
108592,11.88,-45.25,-5.31,-6.63,5.07,5.09
108598.5,12.095,314.75,354.625,-6.89,5.695,4.585
108605,12.31,-45.25,-5.44,-7.15,6.32,4.08
108611,12.47,314.72,354.47,-7.565,6.55,3.74
108617,12.63,-45.31,-5.62,-7.98,6.78,3.4
108623.5,12.755,314.655,354.345,-8.685,7.02,3.095
108630,12.88,-45.38,-5.69,-9.39,7.26,2.79
108636.5,12.91,314.62,354.25,-8.51,7.39,3.29
108643,12.94,-45.38,-5.81,-7.63,7.52,3.79
108649,12.94,314.685,354.285,-7.31,7.115,3.36
108655,12.94,-45.25,-5.62,-6.99,6.71,2.93
108661,12.875,314.845,354.47,-6.735,6.015,3.775
108667,12.81,-45.06,-5.44,-6.48,5.32,4.62
108673.5,12.72,315.03,354.685,-6.26,4.96,4.97
108680,12.63,-44.88,-5.19,-6.04,4.6,5.32
108686.5,12.16,315.155,354.97,-4.81,3.415,6.65
108693,11.69,-44.81,-4.87,-3.58,2.23,7.98
108699,11.47,315.125,355.19,-3.485,1.62,8.17
108705,11.25,-44.94,-4.75,-3.39,1.01,8.36
108711,11.03,315.03,355.315,-3.49,0.585,8.34
108717,10.81,-45,-4.62,-3.59,0.16,8.32
108723.5,10.595,315.03,355.47,-2.52,-0.645,9.56
108730,10.38,-44.94,-4.44,-1.45,-1.45,10.8
108736.5,10.035,315.125,355.78,-0.63,-2.475,11.765
108743,9.69,-44.81,-4,0.19,-3.5,12.73
108749,9.625,315.19,356.065,0.5,-3.925,13
108755,9.56,-44.81,-3.87,0.81,-4.35,13.27
108761,9.53,315.19,356.13,0.065,-4.19,13.06
108767,9.5,-44.81,-3.87,-0.68,-4.03,12.85
108774,9.5,315.155,356.095,-0.93,-3.495,12.1
108781,9.5,-44.88,-3.94,-1.18,-2.96,11.35
108787,9.565,315.155,355.935,-1.79,-2.32,10.83
108793,9.63,-44.81,-4.19,-2.4,-1.68,10.31
108799,9.72,315.19,355.75,-2.15,-1.76,10.49
108805,9.81,-44.81,-4.31,-1.9,-1.84,10.67
108811,9.935,315.155,355.535,-1.91,-1.375,10.325
108817,10.06,-44.88,-4.62,-1.92,-0.91,9.98
108824,10.25,315,355.22,-2.395,0.22,8.98
108831,10.44,-45.12,-4.94,-2.87,1.35,7.98
108837,10.845,314.69,354.81,-3.625,2.605,7.025
108843,11.25,-45.5,-5.44,-4.38,3.86,6.07
108849,11.47,314.405,354.47,-4.635,3.985,5.885
108855,11.69,-45.69,-5.62,-4.89,4.11,5.7
108861,11.91,314.25,354.315,-6.09,4.96,4.8
108867,12.13,-45.81,-5.75,-7.29,5.81,3.9
108874,12.315,314.095,354.19,-7.295,6.165,3.635
108881,12.5,-46,-5.87,-7.3,6.52,3.37
108887,12.69,313.78,354.035,-8.43,7.235,2.405
108893,12.88,-46.44,-6.06,-9.56,7.95,1.44
108899.5,12.88,313.5,353.91,-8.905,7.845,2.22
108906,12.88,-46.56,-6.12,-8.25,7.74,3
108912,12.845,313.405,353.91,-8.115,7.275,3.795
108918,12.81,-46.63,-6.06,-7.98,6.81,4.59
108924.5,12.78,313.405,354.035,-8.115,6.515,4.545
108931,12.75,-46.56,-5.87,-8.25,6.22,4.5
108937.5,12.405,313.47,354.255,-6.64,4.775,5.8
108944,12.06,-46.5,-5.62,-5.03,3.33,7.1
108950,11.81,313.47,354.44,-4.615,2.5,7.49
108956,11.56,-46.56,-5.5,-4.2,1.67,7.88
108962,11.375,313.47,354.625,-4.87,1.445,7.62
108968,11.19,-46.5,-5.25,-5.54,1.22,7.36
108974.5,10.94,313.53,354.845,-4.365,0.155,8.81
108981,10.69,-46.44,-5.06,-3.19,-0.91,10.26
108987.5,10.095,313.595,355.065,-2.78,-1.695,10.84
108994,9.5,-46.37,-4.81,-2.37,-2.48,11.42
109000,9.28,313.63,355.19,-1.68,-2.805,11.64
109006,9.06,-46.37,-4.81,-0.99,-3.13,11.86
109012,8.905,313.66,355.19,0.085,-3.44,12.265
109018,8.75,-46.31,-4.81,1.16,-3.75,12.67
109025,8.69,313.75,355.19,0.965,-3.6,12.52
109032,8.63,-46.19,-4.81,0.77,-3.45,12.37
109038,8.69,313.935,355.19,0.34,-2.725,11.88
109044,8.75,-45.94,-4.81,-0.09,-2,11.39
109050,8.815,314.125,355.16,-0.145,-1.85,11.06
109056,8.88,-45.81,-4.87,-0.2,-1.7,10.73
109062,9.005,314.19,355.095,-0.26,-1.52,10.53
109068,9.13,-45.81,-4.94,-0.32,-1.34,10.33
109075,9.315,314.125,355,-0.75,-0.91,10.065
109082,9.5,-45.94,-5.06,-1.18,-0.48,9.8
109088,10.065,314,354.845,-2.27,0.76,8.975
109094,10.63,-46.06,-5.25,-3.36,2,8.15
109100,10.94,313.94,354.75,-4.15,2.47,7.48
109106,11.25,-46.06,-5.25,-4.94,2.94,6.81
109112,11.53,313.845,354.655,-5.685,3.97,5.63
109118,11.81,-46.25,-5.44,-6.43,5,4.45
109125,12.03,313.655,354.435,-7.215,6.31,3.41
109132,12.25,-46.44,-5.69,-8,7.62,2.37
109138,12.53,313.34,354.185,-9.075,8.035,2.245
109144,12.81,-46.88,-5.94,-10.15,8.45,2.12
109150.5,12.845,313.03,354.06,-10.305,8.55,1.835
109157,12.88,-47.06,-5.94,-10.46,8.65,1.55
109163,12.88,312.905,354.095,-10.175,8.45,1.275
109169,12.88,-47.13,-5.87,-9.89,8.25,1
109187.5,12.315,313.03,354.66,-7.695,5.445,3.665
109206,11.75,-46.81,-4.81,-5.5,2.64,6.33
109212,11.47,313.19,355.285,-5.055,2.27,6.705
109218,11.19,-46.81,-4.62,-4.61,1.9,7.08
109225,10.94,313.28,355.565,-3.62,0.425,8.725
109232,10.69,-46.63,-4.25,-2.63,-1.05,10.37
109238,10.125,313.465,355.97,-2.225,-1.625,10.82
109244,9.56,-46.44,-3.81,-1.82,-2.2,11.27
109250.5,9.31,313.625,356.285,-1.095,-2.53,11.5
109257,9.06,-46.31,-3.62,-0.37,-2.86,11.73
109263,8.905,313.72,356.41,0.815,-3.69,12.7
109269,8.75,-46.25,-3.56,2,-4.52,13.67
109275.5,8.655,313.81,356.47,1.9,-4.655,13.855
109282,8.56,-46.13,-3.5,1.8,-4.79,14.04
109288.5,8.56,313.905,356.44,0.89,-3.575,12.28
109295,8.56,-46.06,-3.62,-0.02,-2.36,10.52
109301,8.595,313.94,356.345,-0.255,-1.795,10.36
109307,8.63,-46.06,-3.69,-0.49,-1.23,10.2
109313,8.69,313.94,356.28,-0.5,-1.315,10.355
109319,8.75,-46.06,-3.75,-0.51,-1.4,10.51
109326,8.875,313.905,356.19,-0.55,-1.66,10.83
109333,9,-46.13,-3.87,-0.59,-1.92,11.15
109339,9.47,313.75,355.91,-2.88,0.44,8.7
109345,9.94,-46.37,-4.31,-5.17,2.8,6.25
109351,10.19,313.535,355.595,-5.615,3.29,5.49
109357,10.44,-46.56,-4.5,-6.06,3.78,4.73
109363,10.66,313.375,355.375,-6.39,4.19,4.835
109369,10.88,-46.69,-4.75,-6.72,4.6,4.94
109376,11.035,313.215,355.125,-8.58,6.305,3.165
109383,11.19,-46.88,-5,-10.44,8.01,1.39
109389,11.345,312.905,354.69,-10.96,8.85,0.83
109395,11.5,-47.31,-5.62,-11.48,9.69,0.27
109401,11.47,312.655,354.38,-10.78,8.665,1.995
109407,11.44,-47.38,-5.62,-10.08,7.64,3.72
109413,11.41,312.655,354.44,-10.01,7.39,3.595
109419,11.38,-47.31,-5.5,-9.94,7.14,3.47
109426,11.285,312.75,354.595,-9.73,6.875,3.38
109433,11.19,-47.19,-5.31,-9.52,6.61,3.29
109439.5,10.785,312.965,354.91,-7.62,4.71,5.165
109446,10.38,-46.88,-4.87,-5.72,2.81,7.04
109452,10.13,313.185,355.19,-5.12,2.245,7.155
109458,9.88,-46.75,-4.75,-4.52,1.68,7.27
109464,9.565,313.345,355.315,-3.89,1.27,7.74
109470,9.25,-46.56,-4.62,-3.26,0.86,8.21
109476.5,8.94,313.5,355.505,-2.765,0.245,8.94
109483,8.63,-46.44,-4.37,-2.27,-0.37,9.67
109489.5,8.285,313.84,355.91,-0.34,-2.8,11.435
109496,7.94,-45.88,-3.81,1.59,-5.23,13.2
109502,8.095,314.34,356.47,1.06,-4.345,12.09
109508,8.25,-45.44,-3.25,0.53,-3.46,10.98
109514,8.22,314.72,356.845,1.425,-3.905,12.35
109520,8.19,-45.12,-3.06,2.32,-4.35,13.72
109526.5,8.16,314.88,356.97,1.185,-3.29,12.13
109533,8.13,-45.12,-3,0.05,-2.23,10.54
109539.5,8.095,314.69,356.815,-0.155,-2,10.485
109546,8.06,-45.5,-3.37,-0.36,-1.77,10.43
109552,8.125,314.405,356.565,-0.86,-1.99,10.735
109558,8.19,-45.69,-3.5,-1.36,-2.21,11.04
109564,8.345,314.215,356.405,-2.23,-1.63,10.405
109570,8.5,-45.88,-3.69,-3.1,-1.05,9.77
109577,8.69,313.965,356.185,-4.315,0.135,8.39
109584,8.88,-46.19,-3.94,-5.53,1.32,7.01
109590,9.255,313.56,355.78,-5.72,2.09,6.525
109596,9.63,-46.69,-4.5,-5.91,2.86,6.04
109602,9.845,313.215,355.405,-6.55,3.135,5.72
109608,10.06,-46.88,-4.69,-7.19,3.41,5.4
109614,10.25,313.03,355.185,-7.875,3.795,5
109620,10.44,-47.06,-4.94,-8.56,4.18,4.6
109627,10.535,312.845,354.905,-9.185,5.68,3.555
109634,10.63,-47.25,-5.25,-9.81,7.18,2.51
109640,10.69,312.655,354.565,-9.915,7.655,2.4
109646,10.75,-47.44,-5.62,-10.02,8.13,2.29
109652,10.72,312.59,354.345,-9.505,8.055,2.345
109658,10.69,-47.38,-5.69,-8.99,7.98,2.4
109664,10.66,312.685,354.375,-8.64,7.515,2.855
109670,10.63,-47.25,-5.56,-8.29,7.05,3.31
109677,10.535,312.875,354.5,-7.89,6.615,3.835
109684,10.44,-47,-5.44,-7.49,6.18,4.36
109690,10,313.155,354.655,-5.775,4.11,6.12
109696,9.56,-46.69,-5.25,-4.06,2.04,7.88
109702,9.405,313.375,354.875,-4.135,1.69,7.955
109708,9.25,-46.56,-5,-4.21,1.34,8.03
109714,9.065,313.565,355.095,-3.71,1.105,8.015
109720,8.88,-46.31,-4.81,-3.21,0.87,8
109727,8.63,313.75,355.25,-2.255,0.16,9.01
109734,8.38,-46.19,-4.69,-1.3,-0.55,10.02
109740.5,7.97,313.935,355.28,-0.135,-1.81,11.305
109747,7.56,-45.94,-4.75,1.03,-3.07,12.59
109753,7.435,314.09,355.22,1.235,-3.36,12.77
109759,7.31,-45.88,-4.81,1.44,-3.65,12.95
109765,7.25,314.185,355.16,0.97,-3.52,12.515
109771,7.19,-45.75,-4.87,0.5,-3.39,12.08
109777.5,7.22,314.25,355.095,0.425,-2.895,11.42
109784,7.25,-45.75,-4.94,0.35,-2.4,10.76
109790.5,7.375,314.28,355.03,-0.285,-2.255,10.795
109797,7.5,-45.69,-5,-0.92,-2.11,10.83
109803,7.655,314.28,355,-1.195,-2.475,11.24
109809,7.81,-45.75,-5,-1.47,-2.84,11.65
109815,8.03,314.22,354.905,-2.14,-2.145,10.645
109821,8.25,-45.81,-5.19,-2.81,-1.45,9.64
109827.5,8.53,314.095,354.685,-3.91,-0.2,8.68
109834,8.81,-46,-5.44,-5.01,1.05,7.72
109840.5,9.28,313.845,354.22,-6.02,2.63,6.385
109847,9.75,-46.31,-6.12,-7.03,4.21,5.05
109853,10,313.595,353.72,-8.005,5.345,3.95
109859,10.25,-46.5,-6.44,-8.98,6.48,2.85
109865,10.44,313.375,353.375,-9.05,7.28,2.14
109871,10.63,-46.75,-6.81,-9.12,8.08,1.43
109878,10.785,313.185,353.065,-10.005,8.99,0.895
109885,10.94,-46.88,-7.06,-10.89,9.9,0.36
109891,11.065,313.09,352.875,-10.06,9.285,1.695
109897,11.19,-46.94,-7.19,-9.23,8.67,3.03
109903,11.19,313.125,352.905,-9.255,8.285,3.005
109909,11.19,-46.81,-7,-9.28,7.9,2.98
109915,11.125,313.28,353.125,-8.245,7.16,3.635
109921,11.06,-46.63,-6.75,-7.21,6.42,4.29
109928,10.935,313.465,353.375,-6.485,5.715,5.25
109935,10.81,-46.44,-6.5,-5.76,5.01,6.21
109941,10.435,313.715,353.75,-4.695,3.125,7.35
109947,10.06,-46.13,-6,-3.63,1.24,8.49
109953,9.845,314.03,354.155,-3.03,0.635,9.045
109959,9.63,-45.81,-5.69,-2.43,0.03,9.6
109965,9.41,314.315,354.435,-2.29,-0.49,10.055
109971,9.19,-45.56,-5.44,-2.15,-1.01,10.51
109978,8.97,314.565,354.685,-1.905,-1.225,10.685
109985,8.75,-45.31,-5.19,-1.66,-1.44,10.86
109991.5,8.405,314.875,354.935,-0.14,-2.45,11.875
109998,8.06,-44.94,-4.94,1.38,-3.46,12.89
110004,7.965,315.125,355.095,1.375,-3.635,12.91
110010,7.87,-44.81,-4.87,1.37,-3.81,12.93
110016,7.87,315.25,355.16,0.545,-3.5,12.325
110022,7.87,-44.69,-4.81,-0.28,-3.19,11.72
110028.5,7.87,315.375,355.19,-0.26,-2.785,11.155
110035,7.87,-44.56,-4.81,-0.24,-2.38,10.59
110041.5,8.03,315.53,355.16,-0.605,-1.675,10.22
110048,8.19,-44.38,-4.87,-0.97,-0.97,9.85
110054,8.345,315.685,355.095,-1.125,-1.165,10.13
110060,8.5,-44.25,-4.94,-1.28,-1.36,10.41
110066,8.72,315.75,355.03,-1.995,-0.83,9.885
110072,8.94,-44.25,-5,-2.71,-0.3,9.36
